path,name,rounds,agents,model,uncooperative_count,show_full_revenue,show_full_rankings,pieces_per_agent,total_pieces,has_analysis,analysis,system_type
logs/simulation_20250814_170916,simulation_20250814_170916,10,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250723_200908,simulation_20250723_200908,10,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250723_133753,simulation_20250723_133753,10,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250817_162141,simulation_20250817_162141,10,10,gpt-5,0,False,False,4,40,True,"{'timestamp': '2025-08-18T23:47:33.923715', 'simulation_id': 'simulation_20250817_162141', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.3, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 0, 'agent_revenue_ranking': [], 'revenue_distribution': {'gini_coefficient': None, 'error': 'No revenue data available'}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 3, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 4, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 5, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 6, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 7, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 8, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 9, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 10, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 3, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 4, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 5, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 6, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 7, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 8, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 9, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 10, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}], 'agents_with_zero_revenue': {'count': 0, 'agents': [], 'percentage': 0}, 'communication_efficiency': {'messages_per_completed_task': 0, 'total_messages': 0, 'total_tasks_completed': 0, 'message_breakdown': {}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': None, 'median_cycle_time': None, 'min_cycle_time': None, 'max_cycle_time': None, 'successful_negotiations': 0, 'failed_requests': 0, 'success_rate': 0}, 'information_leverage': {'top_transferred_information': [], 'average_transfers_per_piece': 0, 'max_transfers_single_piece': 0, 'total_unique_pieces_transferred': 0, 'total_transfers': 0}, 'network_hub_analysis': {'network_hubs': [], 'messages_received_per_agent': {}, 'messages_sent_per_agent': {}, 'most_contacted_agent': None, 'most_active_sender': None}}}",closed
logs/simulation_20250730_151110,simulation_20250730_151110,20,10,o3-mini-2025-01-31,0,False,True,4,80,False,,open
logs/simulation_20250714_204152,simulation_20250714_204152,10,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250817_163457,simulation_20250817_163457,10,10,gpt-4.1,0,False,False,4,40,True,"{'timestamp': '2025-08-18T23:47:33.925292', 'simulation_id': 'simulation_20250817_163457', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.3, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 0, 'agent_revenue_ranking': [], 'revenue_distribution': {'gini_coefficient': None, 'error': 'No revenue data available'}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 3, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 4, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 5, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 6, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 7, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 8, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 9, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 10, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 3, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 4, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 5, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 6, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 7, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 8, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 9, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 10, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}], 'agents_with_zero_revenue': {'count': 0, 'agents': [], 'percentage': 0}, 'communication_efficiency': {'messages_per_completed_task': 0, 'total_messages': 0, 'total_tasks_completed': 0, 'message_breakdown': {}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': None, 'median_cycle_time': None, 'min_cycle_time': None, 'max_cycle_time': None, 'successful_negotiations': 0, 'failed_requests': 0, 'success_rate': 0}, 'information_leverage': {'top_transferred_information': [], 'average_transfers_per_piece': 0, 'max_transfers_single_piece': 0, 'total_unique_pieces_transferred': 0, 'total_transfers': 0}, 'network_hub_analysis': {'network_hubs': [], 'messages_received_per_agent': {}, 'messages_sent_per_agent': {}, 'most_contacted_agent': None, 'most_active_sender': None}}}",closed
logs/simulation_20250811_202747,simulation_20250811_202747,20,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250714_165126,simulation_20250714_165126,10,5,o3-mini-2025-01-31,0,False,False,4,20,False,,closed
logs/simulation_20250814_124418,simulation_20250814_124418,20,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250730_141119,simulation_20250730_141119,10,10,o3-mini-2025-01-31,0,False,True,4,80,False,,open
logs/simulation_20250812_151718,simulation_20250812_151718,10,10,o3-mini-2025-01-31,2,False,False,4,40,False,,closed
logs/simulation_20250813_154009,simulation_20250813_154009,10,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250810_190931,simulation_20250810_190931,10,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250817_214146,simulation_20250817_214146,10,10,gpt-4.1,0,True,False,4,40,True,"{'timestamp': '2025-08-18T23:47:26.538348', 'simulation_id': 'simulation_20250817_214146', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.3, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 17, 'agent_revenue_ranking': [{'rank': 1, 'agent_id': 'agent_3', 'revenue': 30175, 'tasks_completed': 3}, {'rank': 2, 'agent_id': 'agent_2', 'revenue': 22675, 'tasks_completed': 3}, {'rank': 3, 'agent_id': 'agent_1', 'revenue': 19275, 'tasks_completed': 2}, {'rank': 4, 'agent_id': 'agent_8', 'revenue': 16100, 'tasks_completed': 2}, {'rank': 5, 'agent_id': 'agent_9', 'revenue': 15775, 'tasks_completed': 2}, {'rank': 6, 'agent_id': 'agent_4', 'revenue': 10150, 'tasks_completed': 1}, {'rank': 7, 'agent_id': 'agent_6', 'revenue': 7375, 'tasks_completed': 1}, {'rank': 8, 'agent_id': 'agent_7', 'revenue': 6300, 'tasks_completed': 1}, {'rank': 9, 'agent_id': 'agent_10', 'revenue': 6225, 'tasks_completed': 1}, {'rank': 10, 'agent_id': 'agent_5', 'revenue': 5425, 'tasks_completed': 1}], 'revenue_distribution': {'gini_coefficient': 0.3116, 'interpretation': 'Moderate inequality', 'min_revenue': 5425, 'max_revenue': 30175, 'mean_revenue': 13947.5, 'median_revenue': 12962.5, 'std_dev': 8328.19}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 2}, {'round': 3, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 5}, {'round': 4, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 6}, {'round': 5, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 9}, {'round': 6, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 10}, {'round': 7, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 12}, {'round': 8, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 13}, {'round': 9, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 15}, {'round': 10, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 17}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 15275.0, 'cumulative_revenue': 15275.0, 'average_revenue_per_agent': 1527.5}, {'round': 3, 'revenue_this_round': 20650.0, 'cumulative_revenue': 35925.0, 'average_revenue_per_agent': 3592.5}, {'round': 4, 'revenue_this_round': 9650.0, 'cumulative_revenue': 45575.0, 'average_revenue_per_agent': 4557.5}, {'round': 5, 'revenue_this_round': 25425.0, 'cumulative_revenue': 71000.0, 'average_revenue_per_agent': 7100.0}, {'round': 6, 'revenue_this_round': 9425.0, 'cumulative_revenue': 80425.0, 'average_revenue_per_agent': 8042.5}, {'round': 7, 'revenue_this_round': 17225.0, 'cumulative_revenue': 97650.0, 'average_revenue_per_agent': 9765.0}, {'round': 8, 'revenue_this_round': 10150.0, 'cumulative_revenue': 107800.0, 'average_revenue_per_agent': 10780.0}, {'round': 9, 'revenue_this_round': 14775.0, 'cumulative_revenue': 122575.0, 'average_revenue_per_agent': 12257.5}, {'round': 10, 'revenue_this_round': 16900.0, 'cumulative_revenue': 139475.0, 'average_revenue_per_agent': 13947.5}], 'agents_with_zero_revenue': {'count': 0, 'agents': [], 'percentage': 0.0}, 'communication_efficiency': {'messages_per_completed_task': 18.41, 'total_messages': 313, 'total_tasks_completed': 17, 'message_breakdown': {'direct': 301, 'broadcast': 12}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': 0.98, 'median_cycle_time': 1, 'min_cycle_time': 0, 'max_cycle_time': 5, 'successful_negotiations': 55, 'failed_requests': 35, 'success_rate': 61.11}, 'information_leverage': {'top_transferred_information': [{'information_piece': 'Customer segment 24 analysis', 'times_transferred': 5}, {'information_piece': 'Q9 sales data', 'times_transferred': 4}, {'information_piece': 'Region 27 market data', 'times_transferred': 4}, {'information_piece': 'Product 26 performance metrics', 'times_transferred': 3}, {'information_piece': 'Q22 sales data', 'times_transferred': 3}, {'information_piece': 'Product 13 performance metrics', 'times_transferred': 3}, {'information_piece': 'Region 16 market data', 'times_transferred': 3}, {'information_piece': 'Region 2 market data', 'times_transferred': 3}, {'information_piece': 'Department 31 budget', 'times_transferred': 3}, {'information_piece': 'Department 21 budget', 'times_transferred': 3}], 'average_transfers_per_piece': 2.18, 'max_transfers_single_piece': 5, 'total_unique_pieces_transferred': 38, 'total_transfers': 83}, 'network_hub_analysis': {'network_hubs': [{'agent_id': 'agent_10', 'messages_received': 40, 'messages_sent': 26, 'total_activity': 66}, {'agent_id': 'agent_4', 'messages_received': 39, 'messages_sent': 19, 'total_activity': 58}, {'agent_id': 'agent_6', 'messages_received': 38, 'messages_sent': 29, 'total_activity': 67}, {'agent_id': 'agent_9', 'messages_received': 37, 'messages_sent': 26, 'total_activity': 63}, {'agent_id': 'agent_3', 'messages_received': 34, 'messages_sent': 22, 'total_activity': 56}], 'messages_received_per_agent': {'agent_8': 33, 'agent_2': 31, 'agent_6': 38, 'agent_5': 28, 'agent_4': 39, 'agent_7': 30, 'agent_9': 37, 'agent_10': 40, 'agent_1': 26, 'agent_3': 34}, 'messages_sent_per_agent': {'agent_3': 22, 'agent_7': 20, 'agent_2': 20, 'agent_5': 21, 'agent_4': 19, 'agent_9': 26, 'agent_1': 29, 'agent_10': 26, 'agent_6': 29, 'agent_8': 28}, 'most_contacted_agent': ['agent_10', 40], 'most_active_sender': ['agent_1', 29]}}}",open
logs/simulation_20250808_182506,simulation_20250808_182506,10,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250818_094408,simulation_20250818_094408,10,10,o3,0,True,False,4,40,True,"{'timestamp': '2025-08-18T23:47:26.561090', 'simulation_id': 'simulation_20250818_094408', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.3, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 13, 'agent_revenue_ranking': [{'rank': 1, 'agent_id': 'agent_1', 'revenue': 18950, 'tasks_completed': 2}, {'rank': 2, 'agent_id': 'agent_7', 'revenue': 17975, 'tasks_completed': 2}, {'rank': 3, 'agent_id': 'agent_10', 'revenue': 17475, 'tasks_completed': 2}, {'rank': 4, 'agent_id': 'agent_3', 'revenue': 17174, 'tasks_completed': 2}, {'rank': 5, 'agent_id': 'agent_5', 'revenue': 17100, 'tasks_completed': 2}, {'rank': 6, 'agent_id': 'agent_9', 'revenue': 11125, 'tasks_completed': 1}, {'rank': 7, 'agent_id': 'agent_8', 'revenue': 10425, 'tasks_completed': 1}, {'rank': 8, 'agent_id': 'agent_2', 'revenue': 5175, 'tasks_completed': 1}, {'rank': 9, 'agent_id': 'agent_6', 'revenue': 0, 'tasks_completed': 0}, {'rank': 10, 'agent_id': 'agent_4', 'revenue': 0, 'tasks_completed': 0}], 'revenue_distribution': {'gini_coefficient': 0.3328, 'interpretation': 'Moderate inequality', 'min_revenue': 0, 'max_revenue': 18950, 'mean_revenue': 11539.9, 'median_revenue': 14112.5, 'std_dev': 7471.94}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 3, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 1}, {'round': 4, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 2}, {'round': 5, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 3}, {'round': 6, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 5}, {'round': 7, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 6}, {'round': 8, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 9}, {'round': 9, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 10}, {'round': 10, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 13}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 3, 'revenue_this_round': 10775.0, 'cumulative_revenue': 10775.0, 'average_revenue_per_agent': 1077.5}, {'round': 4, 'revenue_this_round': 8925.0, 'cumulative_revenue': 19700.0, 'average_revenue_per_agent': 1970.0}, {'round': 5, 'revenue_this_round': 10425.0, 'cumulative_revenue': 30125.0, 'average_revenue_per_agent': 3012.5}, {'round': 6, 'revenue_this_round': 19025.0, 'cumulative_revenue': 49150.0, 'average_revenue_per_agent': 4915.0}, {'round': 7, 'revenue_this_round': 10875.0, 'cumulative_revenue': 60025.0, 'average_revenue_per_agent': 6002.5}, {'round': 8, 'revenue_this_round': 23249.0, 'cumulative_revenue': 83274.0, 'average_revenue_per_agent': 8327.4}, {'round': 9, 'revenue_this_round': 8175.0, 'cumulative_revenue': 91449.0, 'average_revenue_per_agent': 9144.9}, {'round': 10, 'revenue_this_round': 23950.0, 'cumulative_revenue': 115399.0, 'average_revenue_per_agent': 11539.9}], 'agents_with_zero_revenue': {'count': 2, 'agents': ['agent_6', 'agent_4'], 'percentage': 20.0}, 'communication_efficiency': {'messages_per_completed_task': 35.38, 'total_messages': 460, 'total_tasks_completed': 13, 'message_breakdown': {'direct': 413, 'broadcast': 47}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': 2.51, 'median_cycle_time': 2, 'min_cycle_time': 0, 'max_cycle_time': 8, 'successful_negotiations': 47, 'failed_requests': 24, 'success_rate': 66.2}, 'information_leverage': {'top_transferred_information': [{'information_piece': 'Region 31 market data', 'times_transferred': 7}, {'information_piece': 'Region 9 market data', 'times_transferred': 6}, {'information_piece': 'Department 8 budget', 'times_transferred': 5}, {'information_piece': 'Product 25 performance metrics', 'times_transferred': 5}, {'information_piece': 'Region 37 market data', 'times_transferred': 4}, {'information_piece': 'Customer segment 40 analysis', 'times_transferred': 4}, {'information_piece': 'Product 20 performance metrics', 'times_transferred': 4}, {'information_piece': 'Customer segment 39 analysis', 'times_transferred': 3}, {'information_piece': 'Product 28 performance metrics', 'times_transferred': 3}, {'information_piece': 'Q22 sales data', 'times_transferred': 3}], 'average_transfers_per_piece': 2.56, 'max_transfers_single_piece': 7, 'total_unique_pieces_transferred': 39, 'total_transfers': 100}, 'network_hub_analysis': {'network_hubs': [{'agent_id': 'agent_10', 'messages_received': 100, 'messages_sent': 40, 'total_activity': 140}, {'agent_id': 'agent_5', 'messages_received': 83, 'messages_sent': 32, 'total_activity': 115}, {'agent_id': 'agent_2', 'messages_received': 82, 'messages_sent': 48, 'total_activity': 130}, {'agent_id': 'agent_1', 'messages_received': 79, 'messages_sent': 38, 'total_activity': 117}, {'agent_id': 'agent_6', 'messages_received': 78, 'messages_sent': 35, 'total_activity': 113}], 'messages_received_per_agent': {'agent_1': 79, 'agent_3': 72, 'agent_10': 100, 'agent_9': 64, 'agent_2': 82, 'agent_4': 60, 'agent_5': 83, 'agent_6': 78, 'agent_7': 70, 'agent_8': 64}, 'messages_sent_per_agent': {'agent_8': 42, 'agent_1': 38, 'agent_7': 27, 'agent_10': 40, 'agent_5': 32, 'agent_9': 39, 'agent_6': 35, 'agent_4': 37, 'agent_2': 48, 'agent_3': 38}, 'most_contacted_agent': ['agent_10', 100], 'most_active_sender': ['agent_2', 48]}}}",open
logs/simulation_20250723_202600,simulation_20250723_202600,10,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250814_214126,simulation_20250814_214126,20,10,o3-mini-2025-01-31,2,False,True,4,40,False,,open
logs/simulation_20250818_212648,simulation_20250818_212648,20,10,o3-mini-2025-01-31,2,True,False,4,40,True,"{'timestamp': '2025-08-18T23:47:26.819610', 'simulation_id': 'simulation_20250818_212648', 'configuration': {'total_rounds': 20, 'num_agents': 10, 'uncooperative_count': 2, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.5, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 53, 'agent_revenue_ranking': [{'rank': 1, 'agent_id': 'agent_7', 'revenue': 40963, 'tasks_completed': 7}, {'rank': 2, 'agent_id': 'agent_2', 'revenue': 37976, 'tasks_completed': 6}, {'rank': 3, 'agent_id': 'agent_9', 'revenue': 30287, 'tasks_completed': 5}, {'rank': 4, 'agent_id': 'agent_1', 'revenue': 27813, 'tasks_completed': 6}, {'rank': 5, 'agent_id': 'agent_6', 'revenue': 27363, 'tasks_completed': 6}, {'rank': 6, 'agent_id': 'agent_10', 'revenue': 27238, 'tasks_completed': 5}, {'rank': 7, 'agent_id': 'agent_4', 'revenue': 25713, 'tasks_completed': 5}, {'rank': 8, 'agent_id': 'agent_5', 'revenue': 24426, 'tasks_completed': 5}, {'rank': 9, 'agent_id': 'agent_8', 'revenue': 22675, 'tasks_completed': 4}, {'rank': 10, 'agent_id': 'agent_3', 'revenue': 16501, 'tasks_completed': 4}], 'revenue_distribution': {'gini_coefficient': 0.1292, 'interpretation': 'Very low inequality', 'min_revenue': 16501, 'max_revenue': 40963, 'mean_revenue': 28095.5, 'median_revenue': 27300.5, 'std_dev': 7089.17}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 4, 'cumulative_tasks_completed': 4}, {'round': 3, 'tasks_completed_this_round': 6, 'cumulative_tasks_completed': 10}, {'round': 4, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 11}, {'round': 5, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 13}, {'round': 6, 'tasks_completed_this_round': 4, 'cumulative_tasks_completed': 17}, {'round': 7, 'tasks_completed_this_round': 5, 'cumulative_tasks_completed': 22}, {'round': 8, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 24}, {'round': 9, 'tasks_completed_this_round': 5, 'cumulative_tasks_completed': 29}, {'round': 10, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 32}, {'round': 11, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 34}, {'round': 12, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 36}, {'round': 13, 'tasks_completed_this_round': 4, 'cumulative_tasks_completed': 40}, {'round': 14, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 42}, {'round': 15, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 43}, {'round': 16, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 45}, {'round': 17, 'tasks_completed_this_round': 6, 'cumulative_tasks_completed': 51}, {'round': 18, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 51}, {'round': 19, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 52}, {'round': 20, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 53}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 29275.0, 'cumulative_revenue': 29275.0, 'average_revenue_per_agent': 2927.5}, {'round': 3, 'revenue_this_round': 25025.0, 'cumulative_revenue': 54300.0, 'average_revenue_per_agent': 5430.0}, {'round': 4, 'revenue_this_round': 4588.0, 'cumulative_revenue': 58888.0, 'average_revenue_per_agent': 5888.8}, {'round': 5, 'revenue_this_round': 7987.0, 'cumulative_revenue': 66875.0, 'average_revenue_per_agent': 6687.5}, {'round': 6, 'revenue_this_round': 19288.0, 'cumulative_revenue': 86163.0, 'average_revenue_per_agent': 8616.3}, {'round': 7, 'revenue_this_round': 27838.0, 'cumulative_revenue': 114001.0, 'average_revenue_per_agent': 11400.1}, {'round': 8, 'revenue_this_round': 7663.0, 'cumulative_revenue': 121664.0, 'average_revenue_per_agent': 12166.4}, {'round': 9, 'revenue_this_round': 27163.0, 'cumulative_revenue': 148827.0, 'average_revenue_per_agent': 14882.7}, {'round': 10, 'revenue_this_round': 21525.0, 'cumulative_revenue': 170352.0, 'average_revenue_per_agent': 17035.2}, {'round': 11, 'revenue_this_round': 11338.0, 'cumulative_revenue': 181690.0, 'average_revenue_per_agent': 18169.0}, {'round': 12, 'revenue_this_round': 9125.0, 'cumulative_revenue': 190815.0, 'average_revenue_per_agent': 19081.5}, {'round': 13, 'revenue_this_round': 26300.0, 'cumulative_revenue': 217115.0, 'average_revenue_per_agent': 21711.5}, {'round': 14, 'revenue_this_round': 7925.0, 'cumulative_revenue': 225040.0, 'average_revenue_per_agent': 22504.0}, {'round': 15, 'revenue_this_round': 4350.0, 'cumulative_revenue': 229390.0, 'average_revenue_per_agent': 22939.0}, {'round': 16, 'revenue_this_round': 7751.0, 'cumulative_revenue': 237141.0, 'average_revenue_per_agent': 23714.1}, {'round': 17, 'revenue_this_round': 34651.0, 'cumulative_revenue': 271792.0, 'average_revenue_per_agent': 27179.2}, {'round': 18, 'revenue_this_round': 0, 'cumulative_revenue': 271792.0, 'average_revenue_per_agent': 27179.2}, {'round': 19, 'revenue_this_round': 4738.0, 'cumulative_revenue': 276530.0, 'average_revenue_per_agent': 27653.0}, {'round': 20, 'revenue_this_round': 4425.0, 'cumulative_revenue': 280955.0, 'average_revenue_per_agent': 28095.5}], 'agents_with_zero_revenue': {'count': 0, 'agents': [], 'percentage': 0.0}, 'communication_efficiency': {'messages_per_completed_task': 8.98, 'total_messages': 476, 'total_tasks_completed': 53, 'message_breakdown': {'direct': 445, 'broadcast': 31}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': 0.75, 'median_cycle_time': 1, 'min_cycle_time': 0, 'max_cycle_time': 3, 'successful_negotiations': 59, 'failed_requests': 7, 'success_rate': 89.39}, 'information_leverage': {'top_transferred_information': [{'information_piece': 'Department 2 budget', 'times_transferred': 7}, {'information_piece': 'Region 38 market data', 'times_transferred': 7}, {'information_piece': 'Region 12 market data', 'times_transferred': 7}, {'information_piece': 'Region 3 market data', 'times_transferred': 6}, {'information_piece': 'Department 26 budget', 'times_transferred': 6}, {'information_piece': 'Q5 sales data', 'times_transferred': 6}, {'information_piece': 'Department 37 budget', 'times_transferred': 6}, {'information_piece': 'Department 7 budget', 'times_transferred': 6}, {'information_piece': 'Customer segment 30 analysis', 'times_transferred': 6}, {'information_piece': 'Product 40 performance metrics', 'times_transferred': 5}], 'average_transfers_per_piece': 4.2, 'max_transfers_single_piece': 7, 'total_unique_pieces_transferred': 40, 'total_transfers': 168}, 'network_hub_analysis': {'network_hubs': [{'agent_id': 'agent_1', 'messages_received': 90, 'messages_sent': 27, 'total_activity': 117}, {'agent_id': 'agent_2', 'messages_received': 89, 'messages_sent': 25, 'total_activity': 114}, {'agent_id': 'agent_10', 'messages_received': 65, 'messages_sent': 29, 'total_activity': 94}, {'agent_id': 'agent_4', 'messages_received': 62, 'messages_sent': 31, 'total_activity': 93}, {'agent_id': 'agent_3', 'messages_received': 56, 'messages_sent': 31, 'total_activity': 87}], 'messages_received_per_agent': {'agent_3': 56, 'agent_6': 41, 'agent_1': 90, 'agent_2': 89, 'agent_4': 62, 'agent_5': 52, 'agent_7': 49, 'agent_8': 36, 'agent_10': 65, 'agent_9': 31}, 'messages_sent_per_agent': {'agent_9': 45, 'agent_2': 25, 'agent_4': 31, 'agent_1': 27, 'agent_3': 31, 'agent_10': 29, 'agent_6': 26, 'agent_8': 52, 'agent_5': 32, 'agent_7': 25}, 'most_contacted_agent': ['agent_1', 90], 'most_active_sender': ['agent_8', 52]}}}",open
